"filename", "language", "C#", "C++", "C", "Python", "XML", "HTML", "CSS", "Java", "JavaScript", "Draw.io", "JSON", "Objective-C", "Markdown", "Batch", "comment", "blank", "total"
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji42.cpp", "C++", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 79
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji43.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji44.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 65
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji45.cpp", "C++", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 96
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji51.cpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji52.cpp", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji53.cpp", "C++", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 101
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji54.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji61.cpp", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji62.cpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji63.cpp", "C++", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 66
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji64.cpp", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji71.cpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 53
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji72.cpp", "C++", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 74
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji73.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji74.cpp", "C++", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 112
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji81.cpp", "C++", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji91.cpp", "C++", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 57
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji92.cpp", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 61
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji93.cpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matiji95.cpp", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matijioj2.cpp", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matijioj23.cpp", "C++", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"c:\Users\F_CIL\ProjectFC\CodeForVSC\matijioj3.cpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mergesort.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mice.cpp", "C++", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 1, 201
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mntb1.cpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 31
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mntb2.cpp", "C++", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 39
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mntb3.cpp", "C++", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 67
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mul9E.cpp", "C++", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 91
"c:\Users\F_CIL\ProjectFC\CodeForVSC\mutongtest.cpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\F_CIL\ProjectFC\CodeForVSC\nQueen.cpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 82
"c:\Users\F_CIL\ProjectFC\CodeForVSC\nQueenBFS.cpp", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 92
"c:\Users\F_CIL\ProjectFC\CodeForVSC\nav.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\F_CIL\ProjectFC\CodeForVSC\neariestPoint.cpp", "C++", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 11, 158
"c:\Users\F_CIL\ProjectFC\CodeForVSC\netEase1.cpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\netEase2.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 49
"c:\Users\F_CIL\ProjectFC\CodeForVSC\netEase3.cpp", "C++", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 118
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscA.cpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscB.cpp", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 48
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscC.cpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 60
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscD.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscE.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscF.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscG.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscH.cpp", "C++", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106
"c:\Users\F_CIL\ProjectFC\CodeForVSC\newscI.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\nhanghou.cpp", "C++", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 103
"c:\Users\F_CIL\ProjectFC\CodeForVSC\ningmengweiqu.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 60
"c:\Users\F_CIL\ProjectFC\CodeForVSC\ningmengweiqu2.cpp", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 90
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke1j.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2021_8A.cpp", "C++", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 72
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2021_8K.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2021_9H.cpp", "C++", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 70
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2b.cpp", "C++", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 78
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2c.cpp", "C++", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 83
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2f.cpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2h.cpp", "C++", 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 357
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke2j.cpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke3a.cpp", "C++", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 77
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke3b.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke3d.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke3f.cpp", "C++", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 69
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke3g.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke4b.cpp", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke4f.cpp", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke4h.cpp", "C++", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 96
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke5b.cpp", "C++", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 133
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke5e.cpp", "C++", 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 236
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke6b.cpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke6c.cpp", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke6g.cpp", "C++", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke7b.cpp", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke7h.cpp", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 40
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke8g.cpp", "C++", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 76
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke8i.cpp", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke8k.cpp", "C++", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke9e.cpp", "C++", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 110
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke9f.cpp", "C++", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 60
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niuke9i.cpp", "C++", 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 237
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niukec1a.cpp", "C++", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niukec1b.cpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40
"c:\Users\F_CIL\ProjectFC\CodeForVSC\niukec1c.cpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49
"c:\Users\F_CIL\ProjectFC\CodeForVSC\nowcodea.cpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 35
"c:\Users\F_CIL\ProjectFC\CodeForVSC\nowcoderf.cpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50
"c:\Users\F_CIL\ProjectFC\CodeForVSC\ooptest1.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p1022.cpp", "C++", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 71
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p1053.cpp", "C++", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p1568.cpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p1832.cpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p1932.cpp", "C++", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p1976.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 45
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p2031.cpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 54
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p2257.cpp", "C++", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 62
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p2303.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p2568.cpp", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p2727.cpp", "C++", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 61
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p3131.cpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 32
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p3560.cpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 39
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p3935.cpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 2, 101
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p4551.cpp", "C++", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 99
"c:\Users\F_CIL\ProjectFC\CodeForVSC\p5788.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\perdata.py", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\F_CIL\ProjectFC\CodeForVSC\permation.cpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"c:\Users\F_CIL\ProjectFC\CodeForVSC\poj1692.cpp", "C++", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 66
"c:\Users\F_CIL\ProjectFC\CodeForVSC\poj2646.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 40
"c:\Users\F_CIL\ProjectFC\CodeForVSC\price.cs", "C#", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"c:\Users\F_CIL\ProjectFC\CodeForVSC\prim.cpp", "C++", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 121
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pro9.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta512.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 42
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta513.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 13
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta53.cpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta54.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta55.cpp", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta56.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta57.cpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 44
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta61.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta611.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta612.cpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta613.cpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta62.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta63.cpp", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta64.cpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta65.cpp", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta68.cpp", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta71.cpp", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta710.cpp", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 62
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta712.cpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta714.cpp", "C++", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 106
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta72.cpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta74.cpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta75.cpp", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta76.cpp", "C++", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta77.cpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta78.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta810.cpp", "C++", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta812.cpp", "C++", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta83.cpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta84.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta85.cpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta86.cpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta89.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta911.cpp", "C++", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 87
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta915.cpp", "C++", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 90
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta95.cpp", "C++", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 65
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pta98.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"c:\Users\F_CIL\ProjectFC\CodeForVSC\pydraw.py", "Python", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 43
"c:\Users\F_CIL\ProjectFC\CodeForVSC\sb.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\F_CIL\ProjectFC\CodeForVSC\sb1.c", "C", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\F_CIL\ProjectFC\CodeForVSC\sb10.c", "C", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\F_CIL\ProjectFC\CodeForVSC\sb11.c", "C", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
